open,low,high,close,volume,weighted_sentiment,returns,volatility,rsi,ma_7,ma_30,regime
43793.67,40150.0,43811.81,41229.61,25524.67094691,-0.3478300323611811,-0.05854885910478402,0.025583040804185577,66.72055733234495,43438.40000000001,38988.28666666666,1
41229.61,40636.51,42088.56,41477.39,13414.86773655,0.0798908354554857,0.0060097585206360105,0.025548865886413162,65.71770642843751,43065.97142857143,39134.66533333333,1
41477.6,40553.15,43475.0,42885.54,15798.66423037,0.7599425034863608,0.03394982181858608,0.026002370542983554,69.37518809176562,42940.47000000001,39348.32766666667,1
42887.39,41426.76,43442.15,43027.77,15434.25971384,0.859119795207624,0.003316502485453121,0.025996553774762295,70.41479564772207,42904.30142857142,39597.45033333333,1
43027.77,41640.51,43095.71,41933.89,10861.72864667,0.1047821482022603,-0.025422651464391377,0.024500200750457682,62.33676561233756,42581.590000000004,39732.401666666665,1
41934.84,41626.66,42680.2,42237.29,5315.65582307,0.55948607585369,0.007235198070105087,0.022988618965793354,60.92813517205532,42369.31,39934.939666666665,0
42235.23,41222.0,42367.82,41349.59,6649.06495765,0.1475656867027282,-0.021016973390101557,0.023555770196553083,55.248265678116,42020.154285714285,40092.246666666666,1
41349.59,40508.01,42754.79,42650.01,13394.33474824,0.2689027497401604,0.03144940493968629,0.02415159290285016,52.69414537499016,42223.06857142857,40294.084,1
42650.01,41780.0,43461.86,42266.22,13403.93447528,0.5158272628721438,-0.008998591090599972,0.0243200258547167,41.41305754413741,42335.758571428574,40456.58499999999,1
42266.25,42184.48,44324.86,43674.77,19307.1089644,0.5475400559604168,0.03332566763718159,0.024792988054436523,49.61764584960734,42448.50571428571,40663.22266666666,1
43673.11,43295.78,44250.0,43875.32,13170.9728222,0.5777292234557015,0.004591895961902015,0.02465304424025608,52.60860444029357,42569.58428571428,40934.003666666664,1
43875.56,43412.82,44424.36,44013.73,10733.55348079,0.5465391630476172,0.0031546208665829134,0.02459146062457939,49.15651032396709,42866.70428571429,41153.651,1
44013.65,43333.35,44033.84,43726.35,4075.08953972,0.5302805043500045,-0.0065293261898049515,0.024710733812104098,50.01485138079514,43079.427142857145,41367.727666666666,1
43728.36,42614.17,43985.67,43025.03,4947.00165569,0.6750276265045007,-0.01603884156807045,0.02505765887076811,46.52748601100687,43318.775714285715,41543.700666666664,1
43025.02,42755.35,43818.29,43589.67,4799.73104807,0.4449551514216832,0.013123523679123617,0.02475125076486451,63.012836064489065,43453.01285714285,41736.49,1
43589.67,41600.67,43605.0,42515.53,13035.02745535,0.6061232782545544,-0.024642076895741605,0.025266392927867948,55.246013971313516,43488.62857142858,41904.914666666664,1
42521.21,42111.47,43709.98,43474.4,12917.48404475,0.3647853033295992,0.022553405779017766,0.02550133318551773,53.11721833550726,43460.00428571428,42112.67366666666,1
43469.06,42265.08,43830.34,42581.23,13583.91599843,0.7784155615170796,-0.02054473437241222,0.02395725983012615,47.810266942062874,43275.13428571429,42270.772666666664,1
42581.23,41300.0,43137.1,42063.45,16756.43323881,-0.3216632275669663,-0.012159817835229458,0.021669664507364725,50.67338037363358,42996.52285714286,42410.759666666665,0
42064.22,41518.19,42593.73,42141.03,11609.82377015,-0.1161944150924682,0.0018443565613377455,0.02164819141207627,49.48766805403276,42770.04857142857,42557.71833333333,0
42139.32,41964.68,42850.0,42288.06,11397.57303743,-0.0311531496899468,0.003488998726419279,0.02156837952029245,55.422406550776955,42664.76714285714,42677.202333333335,0
42288.58,42175.65,44240.8,44220.78,7977.72851143,0.8050156859556833,0.04570368089716115,0.02317761405161388,58.45779582658923,42754.92571428571,42835.26333333333,1
44220.78,44195.13,45925.82,44972.8,29583.38407747,0.3992697943659389,0.017006032005767446,0.023298050803268553,64.01768771182577,43105.96428571428,43001.52966666667,1
44972.81,40625.68,45519.32,42862.44,32281.85234351,0.5378604968388875,-0.04692525259712543,0.025302514081680483,46.077962759644954,43018.54142857143,43030.703,1
42860.58,42650.0,44800.0,44193.29,18193.81684353,0.1878265038132667,0.031049328969605883,0.022871741136407976,51.38413079267683,43248.83571428572,43034.333,0
44198.35,42450.0,44443.37,44186.59,18073.09561495,0.3200172020122408,-0.00015160672581748802,0.022872788126382847,50.76119197925764,43552.14142857143,43048.41766666667,0
44187.76,43436.5,44260.95,43992.44,5691.43460343,0.4979138305958579,-0.004393867008067209,0.021928611937225766,51.18143238853672,43816.62857142857,43072.134,0
43992.79,43629.7,44510.01,43950.28,5931.34650683,0.0807568589846293,-0.0009583464795315244,0.02192881803323172,54.36349351123401,44054.08857142857,43064.04766666667,0
43954.52,43200.44,47330.0,46995.1,26447.17326625,0.3991801808709683,0.06927873952111341,0.0252195347660758,63.01536039014396,44450.42,43173.109333333334,1
46995.09,44701.54,47901.0,46124.08,26305.56366042,0.515820434608975,-0.01853427272204966,0.025667500965275137,64.00918377884392,44614.88857142858,43250.789333333334,1
46120.79,44320.01,47732.5,46666.11,36534.39765866,-0.1707497593603636,0.011751562307584118,0.02514588381840652,62.80536879362625,45158.270000000004,43432.00600000001,1
46678.54,45555.55,49102.29,46342.66,38150.89478822,0.4091607618790406,-0.006931154107338244,0.024629134532991013,65.81406866582523,45465.322857142855,43594.181666666664,1
46344.96,41444.97,46522.2,42773.03,46862.43347199,0.5137402698397636,-0.07702686897989897,0.029577885099883433,52.3740474769347,45263.385714285716,43590.431333333334,1
42775.1,42427.0,43250.0,42839.33,10998.76404264,0.8552168880739519,0.0015500421644201179,0.028764154460646993,52.338072648668344,45098.65571428572,43584.15,1
42839.32,41680.73,43064.13,41697.33,7834.26155365,0.5752849511802196,-0.026657746514709757,0.029231577560742884,48.145648506643255,44776.805714285714,43576.26466666666,1
41698.13,41680.0,43331.91,42490.16,10869.45830576,0.3727249969454372,0.019013927270643105,0.02952407128256416,44.14869302260164,44133.24285714286,43584.693666666666,1
42481.69,42028.02,43569.23,43130.45,18180.4405406,0.7527483364939689,0.01506913600701898,0.029678471870930284,43.72350798107733,43705.58142857143,43644.055666666674,1
43130.35,42160.0,43185.47,42739.49,16381.8407159,0.004394879795256,-0.009064593576000202,0.02954997045743109,49.525552994129114,43144.635714285716,43647.03833333334,1
42737.68,40600.05,42877.22,41293.5,25097.42399202,0.3038116851757313,-0.033832645171947506,0.030200517140652475,38.90867198119997,42423.32714285714,43614.61433333334,1
41290.57,40236.49,42159.52,41624.07,22745.55271173,0.1770556437969207,0.008005376148788601,0.029860884931620747,40.435645929442686,42259.19,43546.257666666665,1
41623.94,41418.55,41846.15,41666.67,4836.63124969,0.275585754986467,0.0010234462896108187,0.029460399043396306,41.219964287466986,42091.66714285714,43472.636000000006,1
41666.67,41472.49,41858.59,41554.05,3138.26294449,0.3601831299918038,-0.002702879783769485,0.029178737547037398,41.00183926381382,42071.19857142858,43390.646666666675,1
41553.92,39372.44,41658.0,39524.27,26539.34338688,0.7763283986112345,-0.048846742976918156,0.030730056764003394,19.63094518974279,41647.5,43250.57733333333,1
39524.27,38501.0,40144.49,39878.3,21966.56334645,-0.3304865750244685,0.008957281184447163,0.03080431441630052,23.496827654569103,41182.90714285714,43145.68633333333,1
39878.28,39382.15,40527.26,40077.78,17438.97734668,0.2752584750835712,0.005002219252074225,0.030817239273777858,21.206185377775327,40802.66285714286,43028.62333333333,1
40079.87,39503.0,40282.87,39941.66,12978.7331205,0.4307169293815439,-0.003396395708544664,0.02911076469083631,21.55920093839974,40609.54285714286,42942.82766666667,1
39941.66,39805.95,42243.14,41814.8,19359.37921096,0.1914591207648768,0.04689689912737727,0.030639831100193766,44.986611501238414,40636.78999999999,42887.507666666665,1
41814.96,41383.94,42199.99,42126.55,3774.45056434,0.4046532380580901,0.007455494226924486,0.029194207207265066,46.3641687138345,40702.48714285715,42872.35166666667,1
42126.55,41617.53,42839.07,42034.59,4298.44263812,0.3802106942449297,-0.002182946384168827,0.028419997663996343,51.926733180075196,40771.135714285716,42871.38966666667,1
42034.57,41787.35,43326.77,43306.18,12529.09255982,0.200887321006684,0.030251038489967463,0.029159723421770235,54.42005529266981,41311.40857142857,42910.228,1
43303.3,42680.2,43872.99,42942.78,16384.61219735,0.3965248834755685,-0.008391412034033041,0.02919475783802501,48.95203144073202,41749.19142857143,42932.052,1
42937.72,42265.77,43741.94,42548.08,15320.62044085,0.4420532840948838,-0.009191300609788122,0.029247538562971593,48.93159316032077,42102.09142857143,42876.295333333335,1
42545.47,41846.04,43276.19,43078.81,11526.63383073,0.5210132447381814,0.012473653335238533,0.025358041176133352,61.09926428074956,42550.25571428572,42813.16233333333,1
43080.38,42527.58,43700.0,43181.66,12202.24125895,0.3883449672084105,0.0023874847053575454,0.025170645190386545,59.965705876707524,42745.52142857143,42823.803,1
43183.62,42863.58,43358.13,43010.67,2254.45335539,0.3174234532540844,-0.003959782926362787,0.02498935608115589,58.46013037665204,42871.82428571429,42784.382333333335,1
43007.82,42228.01,43100.0,42568.55,2643.251649,0.5377989484713627,-0.010279309761972888,0.025021072759754813,56.13165809221723,42948.10428571428,42730.44766666667,1
42571.91,42235.0,43520.0,42657.67,8756.87806894,0.3636850669980049,0.0020935643802759696,0.0194715929645121,74.74265553586713,42855.46000000001,42685.95533333333,0
42658.3,42516.07,43372.79,43095.79,7940.36830921,0.3047540107081013,0.0102706031529618,0.019581474225291984,75.07368217616079,42877.31857142857,42657.47233333333,0
43097.16,42760.44,44430.0,44343.61,12440.36853251,0.8337591560987325,0.028954568416079685,0.019526661446335542,78.57446201374255,43133.822857142855,42569.08933333334,0
44345.94,44335.0,45637.38,45305.2,19283.80580787,0.1640208530810571,0.021684973325356127,0.019630722143606446,82.34992545127307,43451.87857142858,42541.793333333335,0
45304.83,45252.93,48230.02,47160.41,22108.85067543,0.3705173619588215,0.040949162568535424,0.020993926040041043,82.31166774460672,44020.27142857143,42558.27,0
47157.01,46889.53,48179.43,47767.06,5663.309891,0.7698692949488759,0.012863543807188904,0.020880209634414903,82.9205600658351,44699.75571428572,42605.75,0
47767.06,47590.3,48614.0,48316.3,5243.1260706,0.3924075106779733,0.011498300293131036,0.019212224746303505,84.80507262195914,45520.862857142856,42790.52566666667,0
48321.14,47715.67,50363.42,49941.81,18545.08725852,-0.0733566992423113,0.03364309767097229,0.01998280476890871,85.37851685584957,46561.45428571429,43027.275,0
49941.95,48327.81,50423.42,49725.36,20471.56790372,0.3599007397038596,-0.004334043960360967,0.02009154941860151,86.73765856723472,47508.53571428572,43294.876000000004,0
49724.55,49253.92,52111.0,51858.59,20249.94369733,0.5194282010678322,0.042900242451738846,0.021201799932768717,92.43766653934546,48582.10428571429,43607.15700000001,0
51858.51,51353.49,52890.0,51934.29,18465.04404385,0.7867307832607856,0.0014597388783614829,0.017314216351187746,92.11039887394672,49529.11714285715,43900.618333333325,0
51935.23,51597.87,52608.2,52162.64,13816.27351282,0.8319026909091256,0.0043969023163694665,0.017369228980740888,92.2034567344292,50243.72142857143,44214.723333333335,0
52162.65,50642.36,52214.05,51666.22,5387.3486576,0.615452619051111,-0.009516772924069716,0.017847765776898686,89.46708458232304,50800.74428571428,44560.48066666666,0
51666.23,51174.38,52400.0,52153.63,3997.17143898,0.7713182950019836,0.009433823492409399,0.017594767634436435,93.52573196183394,51348.934285714284,44911.46600000001,0
52153.63,51687.98,52501.01,51787.05,6009.01451962,0.8766886734300189,-0.007028849190363062,0.016245924296849016,90.43742713681809,51612.53999999999,45248.812,0
51787.05,50764.01,53000.0,52277.52,15888.87599974,0.7257122309043489,0.009470900543668614,0.016242390394271763,90.48156936607585,51977.13428571429,45606.26099999999,0
52277.53,50628.6,52394.91,51851.67,13735.03407249,0.3486877573387963,-0.008145948774922696,0.01646749907299105,85.6892417855507,51976.14571428571,46017.17433333334,0
51851.46,50905.65,52076.0,51258.7,13104.51408087,0.0518432961356255,-0.011435890107300284,0.0163166579953638,79.32747063065767,51879.63285714285,46396.521,0
51260.29,50513.01,51512.68,50747.05,11679.16625824,0.3393194705247878,-0.009981720176282183,0.016385705153731906,70.36364131866543,51677.40571428571,46752.16333333334,0
50746.98,50576.55,51696.19,51570.65,3448.96576791,0.6343544649355338,0.016229514819088076,0.01610546505301977,71.07618721483968,51663.75285714286,47139.79633333333,0
51568.63,51275.01,51967.82,51731.0,3617.40106809,0.3843716035870944,0.003109326719752392,0.016110046207780927,69.77349111822987,51603.37714285714,47470.33633333333,0
51730.96,50901.23,54980.0,54533.48,22422.38763854,0.7344512573310306,0.05417409290367492,0.01862805906440024,73.39940539223839,51995.724285714285,47883.90066666667,0
54530.32,54490.8,57646.81,57077.07,28791.48651731,0.4543294347822665,0.04664272296578176,0.019812998384160948,80.28223896397051,52681.374285714286,48385.316666666666,0
57077.08,56723.48,64100.0,62518.9,48265.6721171,0.7637021280825138,0.09534178961884354,0.02554123617112522,84.50552687371545,54205.26428571429,49025.740666666665,1
62520.06,60355.61,63675.48,61179.03,36825.89535085,0.4592987851454661,-0.021431439132806318,0.02654753587643218,77.659947508949,55622.45428571429,49633.615666666665,1
61179.03,60788.33,63267.18,62436.72,24696.65692545,0.4618491941264697,0.020557534174700187,0.02654307482235958,78.95614393069974,57292.40714285715,50296.57033333333,1
62439.74,61623.39,62500.0,62045.78,6882.38410251,0.2520960558950901,-0.006261379521538046,0.026762116205234183,79.42839580658773,58788.85428571428,50928.80266666667,1
62045.78,61388.0,63260.0,63154.49,7314.17629968,0.3749696600437164,0.017869224949706553,0.026728428860815535,80.12847970430389,60420.78142857143,51594.56366666666,1
63155.74,62300.0,68602.98,68360.14,40600.36656889,0.613270751953125,0.0824272351815365,0.02970405800987827,85.87924565881454,62396.01857142857,52439.545999999995,1
68356.7,59224.68,69324.58,63800.78,65575.09537327,0.4204576757024316,-0.06669617704118225,0.034172142566047004,71.21011436232678,63356.54857142857,53147.287,1
63802.15,62832.39,67654.06,66122.28,34655.98799427,0.1466763315929306,0.03638670248232079,0.03451068489542289,74.55353870707658,63871.31714285714,53929.44066666667,1
66115.48,65599.63,68098.09,66938.21,22228.36739914,0.6214810594916343,0.012339713633589211,0.034248866698558984,76.77223932534581,64694.05714285715,54724.187999999995,1
66938.21,66157.09,70199.0,68289.16,33749.52797544,0.6475936688482761,0.020182045501366153,0.034079882478565485,79.11800002987803,65530.119999999995,55522.373,1
68289.16,68047.62,68700.41,68480.0,9005.50992187,0.355746303167608,0.002794587017910244,0.03357305286017644,78.66993515360791,66449.29428571429,56294.86633333333,1
68480.01,68221.13,70000.0,69032.12,12163.05713369,0.2460509858633342,0.008062499999999861,0.033508377776799485,78.94958947789029,67288.95571428571,57023.92333333333,1
69032.8,67112.21,72943.98,72110.98,32332.72583229,0.7521619395776228,0.04460039761201018,0.034087934392037826,79.14250490088148,67824.79000000001,57835.38733333333,1
72110.98,68603.0,73027.63,71475.93,29420.19277654,0.2405809317865679,-0.008806564548145102,0.034066815492781635,75.48533945973881,68921.23999999999,58607.375,1
71473.43,71337.3,73709.99,73135.04,21455.92195688,0.386728453110246,0.023212149880386335,0.034099791796399125,71.69518584125773,69923.06285714285,59380.48266666666,1
73135.04,68454.47,73835.57,71364.58,34226.602618,0.158889053761959,-0.02420809505265864,0.034750581217384946,70.45523647868413,70555.40142857142,60101.79,1
71364.58,65565.7,72414.96,69506.88,40195.84231178,0.4176707997918129,-0.026031120760466875,0.035695335079227244,63.864592084301094,70729.36142857143,60690.066333333336,1
69514.87,64774.05,70050.0,65254.22,16532.825303,0.2692262459546328,-0.06118329581186788,0.03855853352953095,55.464169297896035,70268.53571428571,61134.064000000006,1
65254.22,64505.0,68877.82,68343.64,12631.85084112,0.2906497783520642,0.04734437098474231,0.03898046675855126,58.27890008841846,70170.18142857144,61673.43066666667,1
68354.29,66562.65,68933.71,67613.04,20057.37580028,-0.0856303173762101,-0.01069009493787576,0.03899871345412027,48.60950635335176,69527.61857142857,62204.99133333333,1
67609.39,61506.0,68136.39,61906.27,40111.97553957,0.5213448484738668,-0.08440339319160917,0.04373095703633047,46.61839206596323,68160.52428571429,62530.07933333333,1
61902.57,60771.14,68150.0,67858.8,38590.78345488,0.5451950597412446,0.09615391138894336,0.047212846295744806,52.74392440666183,67406.77571428572,63065.80433333334,1
67855.88,64525.0,68234.56,65484.7,18523.96247162,0.2185915101658214,-0.03498588245002865,0.047293307592580096,47.81105605615704,66566.79285714285,63506.04366666667,1
65478.98,62258.36,66651.1,63814.56,17807.65930238,0.2107130681092922,-0.02550427809854816,0.04707026152874983,43.32554900961683,65753.60428571429,63904.806666666664,1
63814.56,63013.19,66029.09,63998.86,7395.08270425,0.2177663905753029,0.0028880556412205216,0.043025374361300446,43.31448936587952,65574.26714285715,64329.47866666666,1
63998.87,63785.57,67637.6,67204.93,6535.8276512,0.1800529800928555,0.050095736080298714,0.04381203272386921,47.47400793579477,65411.59428571428,64878.07466666666,1
67212.69,66381.84,71269.92,69890.28,22228.13803338,0.4776007343615804,0.039957634060477476,0.04429099350551529,46.896232095366905,65736.91428571429,65488.729,1
69895.6,69269.69,71582.96,69992.4,15697.73440865,-0.1294051918913336,0.0014611473870185243,0.04422872129606628,47.895184432596615,66892.0757142857,66097.44233333334,1
69994.9,68369.62,71789.85,69435.96,18703.73738295,0.0583371126226016,-0.007950006000651322,0.04424069773879014,44.582271243218116,67117.38428571429,66594.19166666667,1
69437.16,68841.01,71635.99,70801.18,15224.17928189,0.5095842908168661,0.0196615701719971,0.04120942835561158,49.16492309407109,67876.88142857143,67051.662,1
70804.06,69036.95,70941.7,69903.75,7365.03204354,0.3011221456912256,-0.012675353715856041,0.038675640772338364,50.60548040087693,68746.7657142857,67297.82366666666,1
69903.74,69569.03,70363.25,69626.87,3262.62331859,0.2545229962095618,-0.003960874774243228,0.03810333516697016,57.59209955631364,69550.76714285715,67579.41833333333,1
69623.86,69587.86,71399.91,71288.9,4424.66955382,0.5908824895109449,0.023870525847277113,0.038300406798824814,55.38045698243111,70134.19142857143,67874.491,1
71291.5,68055.15,71313.8,69681.82,13916.60016523,0.4970098454218644,-0.022543200975186695,0.03847553445832203,53.66201640842784,70104.41142857142,68129.02566666667,1
69681.85,64521.61,69711.0,65464.14,23496.58634089,0.6223403046208043,-0.060527695746179,0.04050402366756711,56.648392573709614,69457.51714285715,68206.014,1
65472.0,64500.0,66944.06,65987.92,14506.55934744,0.4790689048943695,0.008001021628024185,0.04050342160320463,45.614156002591805,68964.93999999999,68126.94,1
65984.18,65073.95,69367.19,68525.23,18624.08140025,0.6658492793055142,0.03845112863081601,0.04022026588300722,57.07368800144055,68639.80428571429,68284.42166666668,1
68528.69,66000.0,68783.99,67856.51,15515.82134206,0.4061759996414185,-0.009758741415388239,0.04022841094869726,59.863028607041066,68347.34142857142,68342.22933333334,1
67856.51,67469.19,69685.0,68919.89,3985.44167764,0.5221990518710192,0.015671009310676443,0.04005699252346601,61.51414937838948,68246.34428571428,68408.28533333333,1
68919.57,68846.23,70312.0,69350.34,5766.41938443,0.919966018827338,0.006245657095506063,0.03979457271951958,55.7691325151784,67969.40714285713,68443.658,1
69350.36,69037.33,72777.0,71622.53,16648.69284289,-0.0018036761704613,0.03276393453874915,0.039959664521628954,54.763977864450844,68246.65142857142,68548.409,1
71616.31,68200.0,71761.37,69117.01,15143.52341376,0.2992472730080286,-0.03498228839444806,0.038488813202261066,47.873626792705636,68768.49,68551.23866666666,1
69115.79,67463.07,71159.6,70634.04,16655.987797,0.7411323581423078,0.02194872145076876,0.0375575892352143,52.780451804852206,69432.22142857143,68502.00733333333,1
70638.4,69530.0,71305.86,70020.73,11001.16448135,0.4768755320045683,-0.008682923983960089,0.03753021243895022,48.12326772886179,69645.86428571427,68453.50066666666,1
70020.71,65110.31,71265.74,67148.61,23509.75554216,0.6673362238284869,-0.04101813848555991,0.034065742173171126,43.949396244116606,69544.73571428572,68253.95300000001,1
67148.62,60822.01,69100.0,64024.77,27548.47240557,0.2391133649991109,-0.04652129061197252,0.02940417506428786,39.06456670534277,68845.43285714285,68009.29266666666,1
64021.36,62150.0,65890.91,65777.05,21604.05147827,0.4063174241973507,0.027368782425926774,0.02911661005748551,39.27851298731867,68334.96285714286,67884.965,1
65764.56,62315.08,66928.82,63452.18,21672.73701332,-0.3746190255880356,-0.03534469849286348,0.029565924232697428,38.211477499462575,67167.77,67824.897,1
63452.18,61645.09,64400.0,63814.94,17710.28213211,0.1113621473312378,0.005717061257785039,0.029582807615173817,46.346082607069626,66410.33142857143,67673.94033333333,1
63814.94,59648.33,64524.14,61279.36,21812.15297865,0.3524605372920632,-0.03973332890385861,0.02867772595688792,40.42171968676159,65073.94857142858,67462.81766666667,1
61275.73,60816.07,64210.0,63513.85,15249.84211445,0.6396690228581428,0.03646399048554039,0.028455865556886107,39.6785538631123,64144.39428571429,67516.40366666667,1
63514.84,59573.32,65498.99,63848.37,22838.07934159,0.088999431624132,0.005266882735025513,0.028495792264539212,41.629598443594084,63672.93142857143,67382.72266666667,1
63841.96,63121.15,65463.08,64968.87,5157.40726514,0.311150093562901,0.01754939084584306,0.028793670824894493,41.76852312510366,63807.80285714286,67365.52833333334,1
64960.82,64250.0,65725.81,64952.92,4487.48723219,0.5038578050136566,-0.00024550219204988455,0.02841580367389841,40.677491079060566,63690.07,67403.47366666667,1
64952.92,64520.0,67272.73,66859.17,10977.05178637,0.3917024105787278,0.029348180189589623,0.029092892075705885,39.74254727374369,64176.782857142854,67498.81733333334,1
66856.07,65823.66,67225.66,66414.16,8840.16749844,0.5250554790099461,-0.006655930667401222,0.029108227006547464,43.61285364612161,64548.09999999999,67472.45833333333,1
66418.0,63542.56,67077.97,64255.78,15083.5524347,0.5286457879789944,-0.03249879242619347,0.029241260572340316,35.370869354206874,64973.30285714286,67284.64166666666,1
64255.77,62747.18,65287.69,64484.44,13256.29877715,0.3057189246703838,0.0035585903711696787,0.029002329991901984,37.07393016458865,65111.95857142857,67101.043,1
64484.44,63287.76,64810.0,63742.39,10151.96247701,0.0650245649119218,-0.011507427218101052,0.026367809362892285,41.16879628563755,65096.81857142858,66911.25733333333,1
63742.39,62389.0,63900.0,63422.0,5312.16741262,0.3527194403313301,-0.005026325495482653,0.02631333035755255,48.171395045046964,64875.83714285714,66665.28466666667,1
63422.34,62743.81,64333.33,63108.94,4415.96831554,0.2314902191812342,-0.004936142032733071,0.024915604348012134,41.13140993467164,64612.41142857143,66438.791,1
63109.76,61741.01,64200.0,63844.85,10712.13554316,0.5157310038805007,0.011660946927646076,0.02505092758971291,51.45935893309627,64181.794285714284,66246.057,1
63845.01,59040.3,64727.81,60622.1,21106.65540758,0.1829801188781857,-0.050477838071512404,0.026587289093692446,40.21411714224415,63354.357142857145,65890.497,1
60621.2,56500.0,60785.49,58265.59,26611.9312734,0.0425342647468342,-0.03887212749145941,0.027342714499406614,40.660438577625605,62498.61571428571,65509.956,1
58267.81,56903.79,59641.03,59071.89,13593.00905888,-0.0321051796277363,0.013838356395258433,0.02640689423111527,34.89770328785606,61725.39428571429,65296.881,1
59070.3,58821.05,63365.72,62913.03,15954.29032707,0.2333979366002259,0.06502483668628178,0.029604509672389118,47.43219900663596,61606.91428571428,65194.38466666666,1
62913.03,62565.82,64546.0,63902.88,6414.57464352,0.3663209899779289,0.015733624656132372,0.02939877469367641,47.05237910631498,61675.61142857142,65040.306333333334,1
63902.88,62908.34,64636.75,64023.45,4474.5195919,-0.1659916853904724,0.0018867694225987997,0.029400827009030343,47.44466187895306,61806.25571428571,64912.53766666666,1
64023.45,62704.48,65523.44,63162.24,11241.77217344,0.2449890141487121,-0.01345147754455589,0.028384499220908282,39.216616234360586,61708.74,64720.616,1
63161.35,62252.64,64415.06,62315.76,8994.93773002,0.2578522525514875,-0.013401677964555936,0.02690031450406046,38.3191607489144,61950.69142857142,64486.13,1
62315.75,60851.04,63013.05,61169.53,7486.42596849,0.0148742131648525,-0.018393902280899765,0.026436143428378866,40.665327373660936,62365.53999999999,64137.69666666667,1
61169.53,60601.6,63424.14,63073.57,8360.0553824,0.4058086795939339,0.03112726221698936,0.02634786017973983,46.12536518571124,62937.208571428564,63936.248666666674,1
63073.55,60150.0,63470.0,60787.47,11511.12990976,0.0951700320369319,-0.036244975510344446,0.027331601331543,42.51939440643142,62633.55714285715,63608.02966666667,1
60787.99,60450.13,61482.0,60814.63,2338.06810837,0.4257129486401875,0.0004468026058659369,0.026101358144832082,43.29976754237866,62192.37857142858,63301.15966666667,1
60814.64,60576.05,61843.45,61453.02,2694.97577935,0.4716803870703044,0.010497309611190664,0.025041145064268012,45.814714315177326,61825.17428571428,63111.306666666664,1
61453.01,60738.51,63456.18,62932.37,9170.80865115,0.4440111041069031,0.024072860861842127,0.025537502774869804,47.777266774756804,61792.33571428571,63074.89333333333,1
62927.44,61024.51,63103.02,61539.84,13456.61307634,0.6492530703544616,-0.02212740438664562,0.02561655717229235,52.454393646507825,61681.49,62933.653,1
61539.7,61299.57,66480.0,66244.69,21821.38858725,0.7051638834178448,0.07645209997296076,0.030209893090661973,68.95795516104201,62406.51285714286,63026.73666666667,1
66244.68,64588.5,66772.83,65252.18,12012.70197182,0.5035809633731841,-0.014982483879085295,0.029769378750975628,64.55527707660849,62717.74285714286,63074.64466666667,1
65252.17,65113.46,67500.0,67046.33,11710.00723895,0.2714803254604339,0.0274956330960896,0.030278927441809628,60.773105108473885,63611.86571428571,63266.877,1
67046.34,66624.06,67407.79,66923.87,3880.58113972,0.1002352352937062,-0.0018264981841661365,0.029446985926300732,58.24684716065653,64484.614285714284,63380.54433333334,1
66923.87,65852.02,67701.91,66261.62,3565.11346165,-0.1937365910836627,-0.00989557238695249,0.02954603125504069,55.9343631861981,65171.55714285715,63460.986000000004,1
66260.04,66057.03,71560.9,71432.17,20415.88691709,0.9288037576458672,0.078032351155918,0.033247465169769966,67.84847444970333,66385.81428571428,63676.42933333334,1
71432.16,69146.01,71980.0,70142.84,16102.06132545,0.1906706362111228,-0.018049710655577145,0.03352802436879485,66.57584318442684,67614.81428571428,63849.42666666666,1
70142.88,68887.52,70659.99,69109.93,10889.10300904,0.385815253002303,-0.014725808079627312,0.03370984064307568,66.89692712726699,68024.13428571429,63924.452000000005,1
69109.93,66259.0,70066.95,67940.45,14340.27843589,0.4664837017059326,-0.016922025532365548,0.0339435286956257,60.690791063359036,68408.17285714285,63975.32833333334,1
67932.79,66587.91,69278.75,68547.8,10374.95988085,0.4841701769467555,0.00893944623563736,0.031972831298957616,68.40399994877453,68622.66857142857,64118.39566666667,1
68545.52,68487.44,69605.03,69289.67,2501.11901959,0.3017154901368277,0.010822666810605064,0.03054403900529245,69.43996645560733,68960.64,64278.57,1
69289.69,68097.38,69522.0,68473.72,2037.67329089,-0.1696987122297286,-0.01177592561777241,0.030766238324290263,65.97389643212406,69276.65428571428,64436.280999999995,1
68470.8,68210.12,70613.39,69368.72,5384.62278063,0.6354576087516287,0.01307070800301191,0.028198288680869377,65.04439444462882,68981.87571428572,64634.505,1
69366.31,67194.59,69533.96,68321.98,11975.93086328,0.7940864093925641,-0.015089510084660751,0.028363429577133167,66.1131173558117,68721.75285714286,64808.273,1
68321.99,67081.66,68864.11,67569.45,8970.02059069,0.4177929297515324,-0.011014464159264659,0.02851057784009748,53.87513543492452,68501.68428571428,64932.42633333334,1
67569.44,67092.91,69536.89,68338.58,11841.26381893,0.5306699302196501,0.011382806875000595,0.028351867756422813,59.1477619637575,68558.56,65189.64233333334,1
68338.58,66584.47,69024.71,67472.41,10690.85876224,0.4004311395809054,-0.012674685368060046,0.028333226279596137,51.33636771941799,68404.93285714285,65496.53633333334,1
67473.07,67371.28,67837.33,67719.29,1949.57008052,0.1494962598880131,0.003658977054472823,0.027940684952738007,52.47545458959027,68180.59285714287,65784.783,1
67719.29,67260.0,68411.0,67735.52,2997.15241527,0.2965269497462681,0.00023966583229118044,0.027371790308495198,54.77914568758222,68075.13571428572,65945.53266666667,1
