Datetime,close,high,low,open,volume,returns,volatility,rsi,ma_7,ma_30,regime
2025-02-06 13:00:00,98683.7109375,98776.8203125,98224.0703125,98362.09375,778539008,0.0032351445684628555,0.004181820983992332,57.507782559747746,98575.3203125,97801.42109375,1
2025-02-06 14:00:00,97908.109375,98773.3203125,97876.2421875,98667.7421875,655278080,-0.007859468955228266,0.004419387559201773,48.58040718424082,98530.86383928571,97809.65442708334,1
2025-02-06 15:00:00,97276.6875,98019.015625,97013.6953125,97848.3046875,1080352768,-0.006449127442361036,0.00459826360653924,42.76062359080267,98401.0,97803.53489583333,1
2025-02-06 16:00:00,96486.609375,97549.1171875,96486.609375,97320.578125,753233920,-0.008121967814744946,0.004865127195987001,36.81726061574484,98087.25334821429,97757.65208333333,1
2025-02-06 17:00:00,96834.6171875,97147.15625,96527.8046875,96527.8046875,0,0.00360679906521999,0.004876140032142335,40.7253193883929,97783.67522321429,97711.06484375,1
2025-02-06 18:00:00,96334.78125,96796.2265625,96010.40625,96608.015625,723906560,-0.005161748474021177,0.0045641581057980565,37.16925467744298,97412.85714285714,97653.78776041667,1
2025-02-06 19:00:00,96043.4453125,96892.5703125,95792.171875,96240.8359375,431894528,-0.0030242030315504875,0.004303352336486628,35.23788142942914,97081.13727678571,97568.75807291667,1
2025-02-06 20:00:00,96842.25,97057.59375,95927.078125,95927.078125,0,0.008317118205213303,0.0046629253602495585,43.85263685554361,96818.07142857143,97522.85364583334,1
2025-02-06 21:00:00,96750.4921875,96914.8828125,96167.1328125,96876.3671875,0,-0.000947497734718028,0.004486969451586092,43.14270541422999,96652.69754464286,97478.8078125,1
2025-02-06 22:00:00,96857.75,96867.703125,96212.90625,96801.8984375,0,0.0011086022414452668,0.004381206218270539,44.278280293283665,96592.84933035714,97438.94322916666,1
2025-02-06 23:00:00,96583.5390625,96931.2734375,96236.015625,96931.2734375,110886912,-0.0028310686289946263,0.004405599284359913,41.97040031907876,96606.69642857143,97403.94270833333,1
2025-02-07 00:00:00,96553.25,96916.4609375,96428.53125,96647.3515625,1724919808,-0.00031360481086117886,0.0043749138066930485,41.71177745821882,96566.50111607143,97399.91302083334,1
2025-02-07 01:00:00,97477.90625,97722.734375,96524.9296875,96524.9296875,0,0.009576645529798311,0.0047550187182579425,51.53081045359894,96729.8046875,97402.81770833333,1
2025-02-07 02:00:00,97516.8203125,97609.40625,97120.2578125,97442.6953125,1750650880,0.00039920905153834063,0.004737782647825716,51.89806014899035,96940.28683035714,97403.58203125,1
2025-02-07 03:00:00,97454.28125,97735.828125,97285.1171875,97558.15625,0,-0.0006413156448250579,0.004739569246060127,51.22629402077696,97027.71986607143,97422.71536458333,1
2025-02-07 04:00:00,97486.15625,97845.8046875,97450.8359375,97450.8359375,649064448,0.00032707644642337996,0.004704506879718093,51.57037573000271,97132.81473214286,97458.03697916666,1
2025-02-07 05:00:00,97315.9453125,97522.8984375,97227.2421875,97461.390625,0,-0.0017460011149018628,0.004691883648096634,49.55976932822745,97198.27120535714,97481.2578125,1
2025-02-07 06:00:00,96734.8515625,97362.7578125,96636.375,97362.7578125,146198528,-0.005971207987899629,0.004650239595839858,43.3464493702214,97219.88727678571,97477.25546875,1
2025-02-07 07:00:00,96743.6484375,97155.5703125,96733.34375,96906.8359375,0,9.093801104675947e-05,0.0046447838930843265,43.462007824312856,97247.08705357143,97462.45286458333,1
2025-02-07 08:00:00,97048.4609375,97254.5546875,96672.3203125,96763.5625,1268408320,0.003150723638430053,0.004708164355379709,47.46095613259851,97185.73772321429,97451.12682291666,1
2025-02-07 09:00:00,97349.1484375,97382.8046875,97037.4921875,97037.4921875,0,0.003098323220124488,0.0046240283375634265,51.13284673558228,97161.78459821429,97450.65885416667,1
2025-02-07 10:00:00,97320.375,97500.9296875,97296.0859375,97320.5234375,0,-0.0002955694832653677,0.00456900500882192,50.767208243934476,97142.65513392857,97440.21640625,1
2025-02-07 11:00:00,97755.171875,97773.578125,97292.0078125,97292.0078125,0,0.004467685980453773,0.004688577954554496,55.89911323034833,97181.0859375,97437.19244791666,1
2025-02-07 12:00:00,97949.1328125,98007.28125,97572.65625,97779.1953125,0,0.0019841501352788615,0.0045776117216520485,58.00222784308881,97271.54129464286,97421.6890625,1
2025-02-07 13:00:00,98851.0546875,98851.0546875,97532.65625,97971.4765625,62578688,0.009208063911362085,0.004920149847050504,66.09833090975171,97573.85602678571,97442.74739583333,1
2025-02-07 14:00:00,99764.6796875,100153.921875,98757.9140625,98951.0,4134793216,0.009242440587895251,0.004958238180376274,71.98897198030087,98005.43191964286,97495.37890625,1
2025-02-07 15:00:00,98169.3828125,99535.7578125,97741.375,99535.7578125,0,-0.015990597874889767,0.005864098904967114,54.26012494311441,98165.56361607143,97478.26380208334,1
2025-02-07 16:00:00,97905.2421875,98388.1484375,97785.109375,98303.5234375,3157065728,-0.002690661970489283,0.0056207903766078956,51.977632313411114,98245.00558035714,97443.11640625,1
2025-02-07 17:00:00,97483.7109375,98059.25,97324.953125,97861.890625,1657937920,-0.004305502346776513,0.00567002879094746,48.47326119608925,98268.33928571429,97394.88984375,1
2025-02-07 18:00:00,97769.4609375,98304.8359375,97377.640625,97450.0703125,0,0.0029312589483099227,0.005571260959800129,50.89039762406308,98270.38058035714,97375.02239583334,1
2025-02-07 19:00:00,96981.5546875,97761.796875,96937.8046875,97761.796875,0,-0.008058817573962873,0.005804767614742384,44.668248435060235,98132.15513392857,97318.28385416667,1
2025-02-07 20:00:00,95800.640625,96932.625,95800.640625,96932.625,3358236672,-0.012176687271153952,0.0060929633060763586,37.30598264931648,97696.38169642857,97248.03489583333,1
2025-02-07 21:00:00,95993.8359375,96153.421875,95741.59375,95765.421875,0,0.002016639045830937,0.00611208516908268,39.075154336970165,97157.68973214286,97205.27317708333,1
2025-02-07 22:00:00,96061.5078125,96061.5078125,95713.8828125,95993.4375,0,0.0007049606293894062,0.006108568745770121,39.71686026715985,96856.56473214286,97191.103125,1
2025-02-07 23:00:00,96533.2578125,96564.984375,95927.375,95954.4453125,1037004800,0.004910916044757352,0.00617458983778398,44.13434344786762,96660.56696428571,97181.0578125,1
2025-02-08 00:00:00,96686.3984375,96853.5859375,96442.3671875,96541.4921875,0,0.0015864027431609085,0.006182614456327212,45.5297526359542,96546.66517857143,97192.77838541666,1
2025-02-08 01:00:00,96536.796875,96761.515625,96479.6953125,96663.9609375,512790528,-0.0015472865358275856,0.005847262123747382,44.363970289175604,96370.5703125,97209.2234375,1
2025-02-08 02:00:00,96781.9453125,96813.78125,96489.9296875,96598.640625,0,0.002539429993906106,0.005876034334774287,46.769233385591825,96342.0546875,97207.21328125,1
2025-02-08 03:00:00,96728.46875,96871.734375,96602.3359375,96779.34375,0,-0.0005525468859644,0.005875837117889775,46.2990175297017,96474.6015625,97206.47916666667,1
2025-02-08 04:00:00,96333.9375,96724.234375,96288.453125,96724.234375,0,-0.0040787500835941515,0.005924188147598154,42.87421300457623,96523.1875,97189.01875,1
2025-02-08 05:00:00,96196.5078125,96339.796875,96120.3125,96322.8984375,754040832,-0.0014265968055131584,0.005921574908564305,41.71661723293557,96542.47321428571,97176.11770833333,1
2025-02-08 06:00:00,95972.5,96221.1015625,95972.5,96221.1015625,0,-0.0023286480725124292,0.005820125675246569,39.828943857544495,96462.36495535714,97156.759375,1
2025-02-08 07:00:00,96238.3984375,96294.390625,95834.046875,95998.3984375,627101696,0.0027705690432155983,0.005853823056167013,43.119135950450676,96398.36495535714,97115.44244791666,1
2025-02-08 08:00:00,95928.78125,96262.203125,95908.4765625,96262.203125,0,-0.0032171897343146183,0.005839564564272456,40.35222569415649,96311.50558035714,97062.5078125,1
2025-02-08 09:00:00,96148.2578125,96178.6640625,95918.9375,95918.9375,0,0.0022879115072673706,0.005820363317469253,43.13768814329324,96220.97879464286,97018.97369791666,1
2025-02-08 10:00:00,96056.0078125,96277.640625,96037.6171875,96153.90625,0,-0.0009594557623695543,0.0058209232585132034,42.244715078905216,96124.91294642857,96971.30208333333,1
2025-02-08 11:00:00,96086.25,96099.2890625,95880.1640625,96042.1328125,0,0.00031483910469232157,0.005726914852985752,42.66374240481821,96089.52901785714,96930.31223958333,1
2025-02-08 12:00:00,96070.71875,96225.578125,95933.453125,96128.2109375,370393088,-0.00016163863195828299,0.005699850377387169,42.49323302227098,96071.55915178571,96908.17447916667,1
2025-02-08 13:00:00,96221.46875,96419.96875,96045.5859375,96060.9375,0,0.0015691565750881598,0.005317691560306757,44.79928774278227,96107.12611607143,96890.76848958334,1
2025-02-08 14:00:00,96067.4609375,96339.171875,95984.5234375,96243.578125,0,-0.0016005556192468795,0.004839050610549105,42.90632490493341,96082.70647321429,96858.06848958334,1
2025-02-08 15:00:00,95823.4296875,96192.4296875,95716.0390625,96080.1953125,0,-0.002540207137969097,0.003752006252022531,40.020680431584346,96067.65625,96807.21119791667,0
2025-02-08 16:00:00,96119.0,96119.0,95774.4765625,95820.09375,0,0.0030845307193023697,0.0038234119704224864,44.85799272888421,96063.4765625,96767.16536458333,0
2025-02-08 17:00:00,96357.59375,96358.078125,96123.484375,96123.484375,0,0.0024822745763064535,0.0038007178095680614,48.470754392762586,96106.56026785714,96720.57942708333,0
2025-02-08 18:00:00,96490.5390625,96490.5390625,96249.0,96364.203125,0,0.0013797076839103806,0.0037531211468387294,50.41997991214218,96164.31584821429,96671.95963541667,0
2025-02-08 19:00:00,96567.375,96723.6484375,96449.1796875,96505.34375,0,0.000796305402027242,0.003400717864375032,51.560451420652,96235.26674107143,96595.83697916666,0
2025-02-08 20:00:00,96478.3125,96637.328125,96387.6328125,96587.84375,0,-0.0009222835352001857,0.002257181139462779,50.12127181924888,96271.95870535714,96486.29140625,0
2025-02-08 21:00:00,96517.8046875,96587.5,96389.3359375,96464.703125,0,0.0004093374612039735,0.0022275658275328312,50.77736292870842,96336.29352678571,96431.23880208333,0
2025-02-08 22:00:00,96488.859375,96679.1796875,96433.1015625,96546.8515625,0,-0.00029989609268177286,0.0022276785834347873,50.25558601589254,96431.35491071429,96384.02604166667,0
2025-02-08 23:00:00,96504.9609375,96711.484375,96490.0,96506.7578125,0,0.00016687483512911605,0.001987890075020861,50.55993246183718,96486.4921875,96351.40104166667,0
2025-02-09 00:00:00,96583.59375,96599.046875,96422.140625,96473.75,0,0.0008148059098322946,0.00196707419130107,52.10116901513967,96518.77790178571,96311.87213541666,0
2025-02-09 01:00:00,96982.4140625,96982.4140625,96552.2578125,96601.359375,629530624,0.004129275967224011,0.002114053666518457,59.0704141239647,96589.04575892857,96311.90078125,0
2025-02-09 02:00:00,96782.125,97007.84375,96720.515625,97006.046875,0,-0.002065210115010374,0.0021008502299404838,54.761196741900754,96619.72433035714,96344.61692708333,0
2025-02-09 03:00:00,97245.0390625,97268.8125,96747.7265625,96762.9140625,0,0.004783053301423257,0.0023113599843232187,61.71313651330345,96729.25669642857,96386.32369791667,0
2025-02-09 04:00:00,97239.078125,97318.9140625,97009.875,97293.0546875,31834112,-6.12981140988289e-05,0.002124044609805683,61.58190236057889,96832.29575892857,96425.57604166666,0
2025-02-09 05:00:00,97056.5078125,97254.265625,97051.96875,97245.015625,451334144,-0.0018775405528351774,0.0021427427143039315,57.545617744767725,96913.38839285714,96443.01770833334,0
2025-02-09 06:00:00,97029.421875,97066.6640625,96848.3203125,97061.5625,0,-0.00027907389324499654,0.0020699902130266127,56.949248721054076,96988.31138392857,96454.45182291667,0
2025-02-09 07:00:00,97082.8046875,97137.96875,96975.59375,97003.1484375,0,0.0005501713961437726,0.0020109389878465974,57.875815217494335,97059.62723214286,96472.65208333333,0
2025-02-09 08:00:00,97175.734375,97265.6796875,97113.5625,97265.6796875,0,0.0009572208775707747,0.0018625998425535267,59.50956668730477,97087.24441964286,96485.77838541666,0
2025-02-09 09:00:00,96966.5234375,97129.9375,96935.484375,97129.9375,975452160,-0.0021529133671648326,0.0019015743314725296,54.39479321045392,97113.58705357143,96493.71354166667,0
2025-02-09 10:00:00,96807.578125,96932.296875,96732.109375,96932.296875,0,-0.0016391771805910338,0.0019268944228189025,50.820989038852936,97051.09263392857,96509.5015625,0
2025-02-09 11:00:00,96664.265625,96979.890625,96664.1171875,96783.21875,1165926400,-0.0014803851390120526,0.0019618966562034122,47.773240358840845,96968.9765625,96525.09348958333,0
2025-02-09 12:00:00,96526.671875,96716.90625,96440.65625,96544.2265625,95993856,-0.0014234189760855553,0.0019901595459222198,44.98395471913377,96893.28571428571,96543.56588541667,0
2025-02-09 13:00:00,95922.46875,96534.1015625,95850.125,96534.1015625,0,-0.006259442216990818,0.002362575336052457,35.25093021879094,96735.14955357143,96533.03489583333,0
2025-02-09 14:00:00,96130.875,96215.484375,95814.5078125,95814.5078125,1019566080,0.0021726531094936608,0.0023856847299302364,40.06777898429728,96599.15959821429,96539.77135416666,0
2025-02-09 15:00:00,96479.4609375,96634.265625,96163.96875,96163.96875,111898624,0.0036261600396334526,0.0024284868801672296,47.1498389517714,96499.69196428571,96550.81145833334,0
2025-02-09 16:00:00,96517.6953125,96555.984375,96404.9453125,96495.6953125,0,0.00039629548743813636,0.0023547279993473445,47.877374679309376,96435.57366071429,96566.20104166666,0
2025-02-09 17:00:00,96205.796875,96568.46875,96019.046875,96481.15625,6283264,-0.0032315155940073614,0.0023997400236657326,42.71200025516008,96349.60491071429,96570.1859375,0
2025-02-09 18:00:00,96223.265625,96272.765625,96024.1796875,96191.65625,0,0.00018157689627273932,0.002380811605710813,43.08238364110483,96286.60491071429,96575.27083333333,0
2025-02-09 19:00:00,96072.5234375,96278.65625,95938.125,96158.484375,0,-0.0015665877324042565,0.0023904176354248617,40.6406082892984,96221.7265625,96570.30598958333,0
2025-02-09 20:00:00,96263.515625,96694.1953125,96109.4453125,96109.4453125,0,0.001988000113521071,0.002426329885405266,44.901597750585715,96270.44754464286,96576.84114583333,0
2025-02-09 21:00:00,95246.8515625,96336.0234375,94780.5,96336.0234375,2628800512,-0.010561260472352507,0.003228844366337371,31.811311463532363,96144.15848214286,96557.621875,0
2025-02-09 22:00:00,95875.609375,96411.4921875,94850.4453125,94850.4453125,2039580672,0.006601350093839331,0.003543766709275953,42.89858635747775,96057.89397321429,96549.50885416666,0
2025-02-09 23:00:00,96499.4609375,96544.0234375,95838.984375,95876.4453125,709376000,0.006506884979055716,0.0038037116065466137,51.35080449086583,96055.2890625,96554.23776041667,0
2025-02-10 00:00:00,96743.8125,97098.9765625,96488.453125,96488.453125,2252394496,0.0025321546890118007,0.0038356362702690583,54.20980892604063,96132.1484375,96562.68020833333,0
2025-02-10 01:00:00,95521.4921875,96797.09375,95400.0,96797.09375,0,-0.012634609706951516,0.00452915023032937,41.17448258292486,96031.89508928571,96527.81744791666,1
2025-02-10 02:00:00,95813.84375,95897.2109375,95520.4609375,95574.265625,3027441664,0.003060584124106258,0.004578737620381846,44.60544665655495,95994.94084821429,96505.66848958333,1
2025-02-10 03:00:00,96770.8515625,97091.328125,95811.921875,95811.921875,283131904,0.009988199774106254,0.004944054877663787,54.05269271189408,96067.41741071429,96514.10338541666,1
2025-02-10 04:00:00,96911.328125,97118.4140625,96675.1953125,96793.296875,1296562176,0.0014516412766014675,0.004955425011665409,55.25888902706913,96305.19977678571,96528.18567708334,1
2025-02-10 05:00:00,97005.6796875,97586.2890625,96840.65625,96936.4609375,1243217920,0.0009735865179589798,0.004945847378098443,56.09261892319728,96466.63839285714,96544.87630208333,1
2025-02-10 06:00:00,97148.75,97190.3515625,96820.953125,97169.6640625,300220416,0.0014748653167617753,0.004954650288201221,57.38926876241449,96559.39397321429,96563.71484375,1
2025-02-10 07:00:00,97453.515625,97483.8515625,97132.140625,97233.453125,1347588096,0.0031371028963316228,0.004993695116063591,60.092836034583655,96660.78013392857,96579.41822916667,1
2025-02-10 08:00:00,97727.5390625,97885.3125,97403.2109375,97463.9140625,1455943680,0.002811837374389281,0.00502067088461453,62.40267424501632,96975.9296875,96610.93203125,1
2025-02-10 09:00:00,97679.53125,97869.3125,97510.8515625,97703.7890625,0,-0.0004912413937825377,0.004997525286232725,61.72857193292904,97242.45647321429,96625.41510416666,1
2025-02-10 10:00:00,97764.0234375,97948.1484375,97647.640625,97677.9765625,1373650944,0.0008649937854814382,0.004981015369447913,62.49643622747851,97384.33816964286,96642.91328125,1
2025-02-10 11:00:00,97691.328125,97915.6875,97685.34375,97752.2578125,0,-0.0007435793857898387,0.004971043268220541,61.355818552463255,97495.76674107143,96664.07395833333,1
2025-02-10 12:00:00,97348.171875,97794.7109375,97234.5625,97720.875,191369216,-0.0035126582531554984,0.005023337350232365,56.14653505677609,97544.69419642857,96674.69895833333,1
2025-02-10 13:00:00,98311.4140625,98311.4140625,97376.390625,97376.390625,40345600,0.00989481537195025,0.005177003986397665,65.1030322809915,97710.7890625,96715.65260416667,1
2025-02-10 14:00:00,97347.1953125,98242.8046875,97203.3671875,98242.8046875,2371768320,-0.009807800642426034,0.005621404105877547,53.3556864450478,97695.60044642857,96721.36796875,1
2025-02-10 15:00:00,97230.6640625,97532.0546875,96928.2109375,97351.3203125,427470848,-0.0011970683862633225,0.005592387002145944,52.13138237118353,97624.61830357143,96730.17265625,1
2025-02-10 16:00:00,97366.6640625,97372.1328125,96950.765625,97250.359375,1024241664,0.001398735690137709,0.005596581453835888,53.47319837876442,97579.92299107143,96748.80885416667,1
2025-02-10 17:00:00,97479.953125,97494.03125,96957.984375,97339.15625,393961472,0.0011635302861694452,0.00554493765306237,54.614480852810466,97539.34151785714,96775.9984375,1
2025-02-10 18:00:00,97506.8203125,97531.8828125,97226.75,97506.9609375,1399341056,0.0002756175668812144,0.005544689527209324,54.897042928443284,97512.98325892857,96808.67005208334,1
2025-02-10 19:00:00,97417.1875,97626.78125,97308.21875,97578.7265625,493350912,-0.0009192465943688166,0.0055354258223561355,53.69597438329779,97522.84263392857,96858.49401041666,1
2025-02-10 20:00:00,97362.6171875,97518.0390625,97269.90625,97407.1171875,139841536,-0.0005601712993408281,0.005531962526923018,52.93661199126715,97387.30022321429,96899.55208333333,1
2025-02-10 21:00:00,97375.4921875,97375.4921875,97181.8984375,97370.265625,0,0.00013223761205183315,0.00500929195195825,53.10511525227235,97391.34263392857,96929.41979166666,1
2025-02-10 22:00:00,97375.2578125,97502.3515625,97307.8671875,97391.4453125,0,-2.4069197981368973e-06,0.004863672941753021,53.101388077769236,97411.99888392857,96958.00520833333,1
2025-02-10 23:00:00,97451.40625,97451.40625,97282.5390625,97382.2578125,9596928,0.0007820101246522881,0.004702059814522044,54.22547933677337,97424.10491071429,96999.52552083334,1
2025-02-11 00:00:00,97843.3671875,98107.140625,97443.0859375,97443.0859375,0,0.004022116792183228,0.004740839363413857,59.593992219905786,97476.02120535714,97053.52890625,1
2025-02-11 01:00:00,98063.078125,98101.109375,97811.25,97811.25,0,0.0022455373707546133,0.003837927138380153,62.26553403013348,97555.48660714286,97119.88072916666,0
2025-02-11 02:00:00,97788.65625,98080.109375,97523.5859375,98048.6015625,0,-0.002798421997830758,0.0038938487309937487,57.18026504507973,97608.55357142857,97170.71875,0
2025-02-11 03:00:00,97622.28125,97787.6796875,97516.2734375,97787.6796875,0,-0.0017013732101467394,0.0034021477970051337,54.285558472659766,97645.6484375,97249.89973958333,0
2025-02-11 04:00:00,98095.4296875,98168.96875,97588.328125,97627.265625,0,0.004846725885131908,0.003517674168231151,60.42187341535327,97748.49665178571,97323.89375,0
2025-02-11 05:00:00,98457.2890625,98470.7421875,98038.78125,98108.0625,0,0.0036888505015244544,0.0035763380220088944,64.36187316214624,97903.07254464286,97389.1546875,0
2025-02-11 06:00:00,98450.6015625,98470.2109375,98185.4140625,98342.96875,0,-6.79228532867171e-05,0.003574266686935123,64.23460532299266,98045.81473214286,97446.04765625,0
2025-02-11 07:00:00,98307.6328125,98464.125,98307.0078125,98439.828125,369741824,-0.0014521876731168337,0.003553150260064825,61.43764340935362,98112.13839285714,97538.91901041666,0
2025-02-11 08:00:00,98236.5234375,98327.3671875,98130.390625,98298.1796875,0,-0.0007233352382274294,0.003520635862363775,60.037380287701176,98136.91629464286,97619.675,0
2025-02-11 09:00:00,98072.109375,98314.5,97979.4140625,98243.7890625,372322304,-0.0016736551411512535,0.003539280634444195,56.81318723093175,98177.40959821429,97663.05026041667,0
2025-02-11 10:00:00,98005.5546875,98148.4140625,97929.8671875,98014.703125,0,-0.0006786301214906088,0.0035401869066119325,55.513548442270036,98232.16294642857,97699.52447916666,0
2025-02-11 11:00:00,98164.1640625,98209.75,97927.4296875,97987.28125,0,0.0016183712801354222,0.003548281511812666,57.98049280008248,98241.98214285714,97738.140625,0
2025-02-11 12:00:00,97827.5,98163.703125,97729.8046875,98163.703125,657750016,-0.003429602500212292,0.0035445342636026304,51.4576871361445,98152.01227678571,97760.765625,0
2025-02-11 13:00:00,96896.2265625,97854.328125,96782.0,97807.0078125,0,-0.009519546523216849,0.0034525115350020293,38.5412335561837,97929.95870535714,97742.18932291666,0
2025-02-11 14:00:00,96998.9375,97261.3046875,96673.2109375,96673.2109375,421181440,0.0010600096736868014,0.00285267743990851,40.320505465707555,97743.00223214286,97717.90260416667,0
2025-02-11 15:00:00,97030.46875,97232.390625,96730.421875,96985.125,0,0.00032506799365705774,0.002845190466237427,40.88629620179585,97570.70870535714,97696.2671875,0
2025-02-11 16:00:00,96344.03125,97037.6484375,96344.03125,97016.03125,230895616,-0.007074453095435529,0.0031615769889033,33.451195766105485,97323.84040178571,97648.93411458333,0
2025-02-11 17:00:00,96099.7734375,96370.71875,96017.953125,96345.9140625,1153454080,-0.0025352666826466974,0.00317040384838106,31.271997065002992,97051.5859375,97595.88229166667,0
2025-02-11 18:00:00,95507.0234375,96154.796875,95431.1796875,96154.796875,0,-0.006168068651956848,0.0033610946554023164,26.722440349356106,96671.99441964286,97534.51067708334,0
2025-02-11 19:00:00,95099.53125,95618.3203125,94893.171875,95449.8359375,1422061568,-0.004266620116861519,0.0034324569472643147,24.124094832050446,96282.28459821429,97427.44791666667,0
2025-02-11 20:00:00,95241.0625,95410.0546875,94985.9453125,95061.90625,1284599808,0.0014882434028822278,0.0034690666883012127,26.78682858669795,96045.83258928571,97357.24348958333,0
2025-02-11 21:00:00,96247.796875,96400.375,95251.0390625,95251.0390625,321191936,0.010570381604048107,0.004185906342410456,42.29848886071,95938.52678571429,97324.48125,1
2025-02-11 22:00:00,95506.3046875,96470.1875,95506.3046875,96341.0703125,326344704,-0.007703991276423738,0.004435709143661413,36.212826498279576,95720.7890625,97262.46927083333,1
2025-02-11 23:00:00,95745.6953125,95952.6171875,95548.796875,95564.1953125,1601613824,0.0025065426390780132,0.004476196051721982,39.25163169987766,95635.3125,97204.66067708333,1
2025-02-12 00:00:00,96075.5703125,96075.5703125,95699.7265625,95756.109375,0,0.0034453246062220444,0.004451073257182405,43.26274363429963,95631.85491071429,97156.95234375,1
2025-02-12 01:00:00,96161.03125,96206.3828125,95832.53125,96038.4921875,0,0.000889517878707613,0.004419893784381871,44.28904220055729,95725.28459821429,97115.08046875,1
2025-02-12 02:00:00,95481.8125,96172.7421875,95429.6796875,96172.7421875,0,-0.007063347191381131,0.004586079055221302,38.35140844300681,95779.89620535714,97052.38697916667,1
2025-02-12 03:00:00,95355.5078125,95693.640625,95125.9296875,95543.3828125,1016594432,-0.0013228140961399903,0.004584155502288234,37.34867206984989,95796.24553571429,96985.05416666667,1
2025-02-12 04:00:00,95496.1484375,95569.0078125,95281.578125,95281.578125,877510656,0.0014749082483682674,0.004447831740205394,39.25327446515159,95688.8671875,96922.4171875,1
2025-02-12 05:00:00,95867.5703125,95871.109375,95498.34375,95515.2421875,0,0.003889391154273447,0.004457414786148933,44.08747359266149,95740.4765625,96869.62265625,1
2025-02-12 06:00:00,95806.0,95907.6328125,95736.15625,95878.03125,241672192,-0.0006422433811485995,0.004453169982265146,43.469913810929896,95749.09151785714,96801.71041666667,1
2025-02-12 07:00:00,96051.9765625,96148.9140625,95809.0,95822.0546875,119066624,0.0025674442362690897,0.0045154604173986155,46.68309891644017,95745.72098214286,96734.67369791666,1
2025-02-12 08:00:00,96325.3515625,96433.6484375,96060.2734375,96060.2734375,216997888,0.0028461152990653105,0.00458178592581937,50.07924962016035,95769.1953125,96685.896875,1
2025-02-12 09:00:00,96167.140625,96352.4296875,96055.8671875,96352.4296875,0,-0.0016424641585381927,0.004581534184248416,48.167044634248285,95867.09933035714,96637.3921875,1
2025-02-12 10:00:00,95962.484375,96190.03125,95923.6875,96138.9140625,157736960,-0.0021281307593208343,0.004589317056879474,45.73432479678003,95953.81026785714,96566.29401041666,1
2025-02-12 11:00:00,96065.9375,96341.7109375,95972.828125,95972.828125,167464960,0.0010780580106255488,0.00457790442243969,47.18640665185496,96035.20870535714,96486.58229166667,1
2025-02-12 12:00:00,96090.0859375,96333.953125,96087.8203125,96087.8203125,309661696,0.00025137356828475177,0.004550695238268473,47.539289185643995,96066.99665178571,96407.8984375,1
2025-02-12 13:00:00,95096.5234375,96564.8828125,94145.7890625,95993.9453125,3842019328,-0.010339906456595771,0.004622057656232085,36.67993799599689,95965.64285714286,96300.86145833334,1
2025-02-12 14:00:00,95572.625,95594.203125,94564.6640625,94817.4609375,2344566784,0.00500650860084173,0.004758213328136388,43.35701555388278,95897.1640625,96212.06484375,1
2025-02-12 15:00:00,95778.6875,95825.7421875,94783.3046875,95355.71875,2326253568,0.0021560828741493676,0.004788377511231926,46.010627480577995,95819.06919642857,96135.61744791667,1
2025-02-12 16:00:00,96952.40625,96952.40625,95154.46875,95799.2890625,0,0.012254487722020535,0.0052436253535840405,58.06226401674646,95931.25,96100.5125,1
2025-02-12 17:00:00,97347.0703125,97613.5546875,96856.65625,96990.7578125,3808825344,0.004070698993094979,0.0052630131116744305,61.198672050430254,96129.04799107143,96073.27604166667,1
2025-02-12 18:00:00,96930.75,97240.2109375,96679.0234375,97240.2109375,0,-0.00427665990526005,0.005171394749719584,56.406408166769964,96252.59263392857,96043.384375,1
2025-02-12 19:00:00,97193.6484375,97250.25,96370.046875,96930.4609375,0,0.002712229478261552,0.005079508458537619,58.610520757347395,96410.24441964286,96053.2984375,1
2025-02-12 20:00:00,97034.890625,97583.1171875,96987.828125,97200.71875,1728679936,-0.0016334175643389903,0.005104241063678733,56.74470711082337,96687.15401785714,96054.496875,1
2025-02-12 21:00:00,97695.609375,97862.5,96900.4375,96981.65625,15933440,0.006809084296837131,0.00484189737492425,62.145705526968676,96990.4375,96076.66822916667,1
2025-02-12 22:00:00,97900.7265625,98079.484375,97446.0078125,97667.2734375,1026949120,0.0020995537958381494,0.004510093305058432,63.66261132725945,97293.5859375,96128.55807291667,1
2025-02-12 23:00:00,97876.3671875,98003.171875,97600.8359375,97830.8515625,307437568,-0.0002488171013158569,0.004506260017109688,63.33800527778252,97425.58035714286,96187.77786458333,1
2025-02-13 00:00:00,97810.3359375,97867.46875,97575.25,97867.46875,0,-0.0006746393628760394,0.004484584559990468,62.40906478119504,97491.76116071429,96264.55494791667,1
2025-02-13 01:00:00,98020.3203125,98086.703125,97769.765625,97817.140625,0,0.002146852610077632,0.004493552841129717,64.20688064152854,97647.4140625,96361.91458333333,1
2025-02-13 02:00:00,97478.359375,97985.203125,97426.03125,97985.203125,0,-0.005529067195170989,0.004386336667511394,56.673226108774294,97688.08705357143,96436.49114583334,1
2025-02-13 03:00:00,97502.5390625,97618.421875,97467.6015625,97469.453125,0,0.00024805185125220675,0.0043638264096653836,56.9161142866558,97754.89397321429,96478.31588541667,1
2025-02-13 04:00:00,96862.84375,97533.6171875,96826.1953125,97514.9375,0,-0.006560806709761113,0.00462145662496302,49.077494876822215,97635.92745535714,96523.53385416667,1
2025-02-13 05:00:00,96679.1796875,96947.875,96528.984375,96947.875,1344307200,-0.0018961250298827892,0.004593357696307546,47.07296917148315,97461.42075892857,96554.65,1
